SubjectID,Rotation,TrialCounter,TrialID,RT,Response,Condition,Accuracy
10,1,36,315,0.654,1,stem_priming,1
10,1,37,303,0.622,1,stem_priming,1
10,1,38,343,0.976,0,nonword,1
10,1,39,311,0.691,1,stem_priming,1
10,1,40,113,0.776,1,suffix_priming,1
10,1,41,266,0.9,0,nonword,1
10,1,42,141,1.023,0,nonword,1
10,1,43,165,1.084,0,nonword,1
10,1,44,327,1.105,1,stem_priming,1
10,1,45,464,1.007,0,nonword,1
10,1,46,258,0.782,0,nonword,1
10,1,47,222,0.664,1,suffix_control,1
10,1,48,173,0.818,0,nonword,1
10,1,49,238,0.934,0,suffix_control,0
10,1,50,452,0.887,0,nonword,1
10,1,51,351,1.168,0,nonword,1
10,1,52,121,0.78,1,suffix_priming,1
10,1,53,202,0.852,1,suffix_control,1
10,1,54,234,0.766,1,suffix_control,1
10,1,55,274,0.978,0,nonword,1
10,1,56,270,0.647,0,nonword,1
10,1,57,254,0.753,0,nonword,1
10,1,58,468,1.059,0,nonword,1
10,1,59,242,0.788,0,nonword,1
10,1,60,347,0.573,0,nonword,1
10,1,61,161,0.825,0,nonword,1
10,1,62,307,0.606,1,stem_priming,1
10,1,63,129,0.701,1,suffix_priming,1
10,1,64,408,0.8,1,stem_control,1
10,1,65,432,0.748,1,stem_control,1
10,1,66,210,0.544,1,suffix_control,1
10,1,67,105,0.696,1,suffix_priming,1
10,1,68,379,0.92,0,nonword,1
10,1,69,137,0.673,1,suffix_priming,1
10,1,70,375,0.63,0,nonword,1
10,1,71,149,0.749,0,nonword,1
10,1,72,428,0.854,1,stem_control,1
10,1,73,339,1.194,0,stem_priming,0
10,1,74,448,0.87,0,nonword,1
10,1,75,177,0.672,0,nonword,1
10,1,76,250,0.921,0,nonword,1
10,1,77,460,0.73,0,nonword,1
10,1,78,420,0.854,1,stem_control,1
10,1,79,278,0.56,0,nonword,1
10,1,80,226,0.679,1,suffix_control,1
10,1,81,206,0.699,1,suffix_control,1
10,1,82,133,0.996,1,suffix_priming,1
10,1,83,153,0.821,0,nonword,1
10,1,84,359,0.63,0,nonword,1
10,1,85,404,0.714,1,stem_control,1
10,1,86,109,0.712,1,suffix_priming,1
10,1,87,412,0.854,1,stem_control,1
10,1,88,436,0.958,1,stem_control,1
10,1,89,476,0.564,0,nonword,1
10,1,90,440,0.675,1,stem_control,1
11,2,11,480,0.996,0,nonword,1
11,2,12,444,0.94,0,nonword,1
11,2,13,464,1.145,0,nonword,1
11,2,14,205,0.957,1,suffix_control,1
11,2,15,330,0.82,1,stem_priming,1
11,2,16,262,0.871,0,nonword,1
11,2,17,452,1.177,0,nonword,1
11,2,18,213,0.997,1,suffix_control,1
11,2,19,173,0.99,0,nonword,1
11,2,20,120,1.29,1,suffix_priming,1
11,2,21,108,0.878,1,suffix_priming,1
11,2,22,153,0.733,0,nonword,1
11,2,23,427,0.852,1,stem_control,1
11,2,24,250,0.983,0,nonword,1
11,2,25,128,0.979,1,suffix_priming,1
11,2,26,104,0.968,1,suffix_priming,1
11,2,27,310,0.796,1,stem_priming,1
11,2,28,225,0.986,1,suffix_control,1
11,2,29,439,1.22,1,stem_control,1
11,2,30,278,0.792,0,nonword,1
11,2,31,169,1.388,0,nonword,1
11,2,32,314,0.864,1,stem_priming,1
11,2,33,460,0.961,0,nonword,1
11,2,34,355,1.109,0,nonword,1
11,2,35,229,0.832,1,suffix_control,1
11,2,36,266,0.887,0,nonword,1
11,2,37,375,0.908,0,nonword,1
11,2,38,351,0.865,0,nonword,1
11,2,39,343,0.983,0,nonword,1
11,2,40,237,0.894,1,suffix_control,1
11,2,41,274,1.237,0,nonword,1
11,2,42,326,0.77,1,stem_priming,1
11,2,43,318,0.772,1,stem_priming,1
11,2,44,468,1.085,0,nonword,1
11,2,45,254,1.084,0,nonword,1
11,2,46,472,1.204,0,nonword,1
11,2,47,217,0.946,1,suffix_control,1
11,2,48,136,1.06,1,suffix_priming,1
11,2,49,116,0.797,1,suffix_priming,1
11,2,50,367,0.843,0,nonword,1
11,2,51,157,0.812,0,nonword,1
11,2,52,306,1.025,1,stem_priming,1
11,2,53,476,0.718,0,nonword,1
11,2,54,141,0.794,0,nonword,1
11,2,55,338,0.903,1,stem_priming,1
11,2,56,270,0.899,0,nonword,1
11,2,57,423,0.779,1,stem_control,1
11,2,58,379,0.735,0,nonword,1
11,2,59,322,0.753,1,stem_priming,1
11,2,60,359,0.932,0,nonword,1
11,2,61,431,0.751,1,stem_control,1
11,2,62,302,0.861,1,stem_priming,1
11,2,63,242,0.82,0,nonword,1
11,2,64,149,0.903,0,nonword,1
11,2,65,165,0.933,0,nonword,1
11,2,66,201,0.909,1,suffix_control,1
11,2,67,347,0.857,0,nonword,1
11,2,68,233,0.939,1,suffix_control,1
11,2,69,363,0.847,0,nonword,1
11,2,70,415,0.67,1,stem_control,1
11,2,71,456,0.795,0,nonword,1
11,2,72,132,0.722,1,suffix_priming,1
11,2,73,177,0.678,0,nonword,1
11,2,74,124,1.125,0,suffix_priming,0
11,2,75,140,0.694,1,suffix_priming,1
11,2,76,258,0.76,0,nonword,1
11,2,77,435,0.777,1,stem_control,1
11,2,78,407,0.749,1,stem_control,1
11,2,79,221,0.985,1,suffix_control,1
11,2,80,371,1.266,0,nonword,1
11,2,81,411,0.853,1,stem_control,1
11,2,82,246,0.868,0,nonword,1
11,2,83,448,0.808,0,nonword,1
11,2,84,145,0.769,0,nonword,1
11,2,85,209,0.769,1,suffix_control,1
11,2,86,161,0.927,0,nonword,1
11,2,87,112,1.116,1,suffix_priming,1
11,2,88,403,0.702,1,stem_control,1
11,2,89,334,1.206,1,stem_priming,1
11,2,90,419,1.262,1,stem_control,1
12,3,11,212,0.835,1,suffix_control,1
12,3,12,246,0.733,0,nonword,1
12,3,13,228,0.954,1,suffix_control,1
12,3,14,141,0.815,0,nonword,1
12,3,15,262,0.912,0,nonword,1
12,3,16,476,0.736,0,nonword,1
12,3,17,456,0.966,0,nonword,1
12,3,18,157,0.661,0,nonword,1
12,3,19,236,0.764,1,suffix_control,1
12,3,20,468,0.879,0,nonword,1
12,3,21,232,0.651,1,suffix_control,1
12,3,22,119,0.874,1,suffix_priming,1
12,3,23,127,0.615,1,suffix_priming,1
12,3,24,107,0.652,1,suffix_priming,1
12,3,25,305,0.765,1,stem_priming,1
12,3,26,333,0.671,1,stem_priming,1
12,3,27,274,1.134,0,nonword,1
12,3,28,216,0.61,1,suffix_control,1
12,3,29,220,1.05,1,suffix_control,1
12,3,30,414,0.588,1,stem_control,1
12,3,31,145,0.703,0,nonword,1
12,3,32,329,0.59,1,stem_priming,1
12,3,33,301,0.566,1,stem_priming,1
12,3,34,103,0.59,1,suffix_priming,1
12,3,35,402,0.658,1,stem_control,1
12,3,36,444,0.705,0,nonword,1
12,3,37,266,0.638,0,nonword,1
12,3,38,242,0.606,1,nonword,0
12,3,39,321,0.715,1,stem_priming,1
12,3,40,375,0.743,0,nonword,1
12,3,41,313,0.716,1,stem_priming,1
12,3,42,410,0.598,1,stem_control,1
12,3,43,426,0.709,1,stem_control,1
12,3,44,208,0.551,1,suffix_control,1
12,3,45,123,0.534,1,suffix_priming,1
12,3,46,418,0.768,1,stem_control,1
12,3,47,343,0.865,0,nonword,1
12,3,48,278,0.757,0,nonword,1
12,3,49,460,0.825,0,nonword,1
12,3,50,161,0.801,0,nonword,1
12,3,51,173,0.808,0,nonword,1
12,3,52,422,0.847,1,stem_control,1
12,3,53,438,0.912,1,stem_control,1
12,3,54,430,0.567,1,stem_control,1
12,3,55,169,0.892,0,nonword,1
12,3,56,371,0.797,0,nonword,1
12,3,57,363,0.606,0,nonword,1
12,3,58,359,0.799,0,nonword,1
12,3,59,270,0.607,0,nonword,1
12,3,60,367,0.538,0,nonword,1
12,3,61,448,0.602,0,nonword,1
12,3,62,406,0.755,1,stem_control,1
12,3,63,149,0.671,0,nonword,1
12,3,64,224,0.742,1,suffix_control,1
12,3,65,139,0.913,1,suffix_priming,1
12,3,66,165,0.726,0,nonword,1
12,3,67,258,0.667,0,nonword,1
12,3,68,434,0.649,1,stem_control,1
12,3,69,325,0.62,1,stem_priming,1
12,3,70,379,0.639,0,nonword,1
12,3,71,480,0.849,0,nonword,1
12,3,72,250,0.747,0,nonword,1
12,3,73,464,0.985,0,nonword,1
12,3,74,153,0.635,0,nonword,1
12,3,75,472,0.91,0,nonword,1
12,3,76,355,0.61,0,nonword,1
12,3,77,452,0.652,0,nonword,1
12,3,78,309,0.641,1,stem_priming,1
12,3,79,337,0.949,1,stem_priming,1
12,3,80,204,0.881,1,suffix_control,1
12,3,81,177,0.65,0,nonword,1
12,3,82,135,0.799,1,suffix_priming,1
12,3,83,111,0.759,1,suffix_priming,1
12,3,84,131,0.651,1,suffix_priming,1
12,3,85,115,0.705,1,suffix_priming,1
12,3,86,240,0.732,1,suffix_control,1
12,3,87,254,0.806,0,nonword,1
12,3,88,347,0.628,0,nonword,1
12,3,89,317,0.649,1,stem_priming,1
12,3,90,351,0.718,0,nonword,1
13,4,11,320,0.841,1,stem_priming,1
13,4,12,316,0.565,1,stem_priming,1
13,4,13,177,0.672,0,nonword,1
13,4,14,231,0.532,1,suffix_control,1
13,4,15,270,0.693,1,nonword,0
13,4,16,413,0.957,1,stem_control,1
13,4,17,215,0.529,1,suffix_control,1
13,4,18,425,0.694,1,stem_control,1
13,4,19,126,0.791,0,suffix_priming,0
13,4,20,274,0.6,1,nonword,0
13,4,21,379,0.777,1,nonword,0
13,4,22,122,0.769,1,suffix_priming,1
13,4,23,219,0.778,0,suffix_control,0
13,4,24,207,0.553,1,suffix_control,1
13,4,25,145,1.048,0,nonword,1
13,4,26,157,0.628,0,nonword,1
13,4,27,375,0.813,1,nonword,0
13,4,28,134,0.68,1,suffix_priming,1
13,4,29,460,1.243,0,nonword,1
13,4,30,444,0.958,1,nonword,0
13,4,31,332,0.757,1,stem_priming,1
13,4,32,456,0.688,0,nonword,1
13,4,33,480,1.38,0,nonword,1
13,4,34,328,0.714,1,stem_priming,1
13,4,35,336,0.7,1,stem_priming,1
13,4,36,359,0.583,1,nonword,0
13,4,37,141,0.602,1,nonword,0
13,4,38,452,0.603,0,nonword,1
13,4,39,239,0.835,1,suffix_control,1
13,4,40,371,0.714,1,nonword,0
13,4,41,153,0.57,1,nonword,0
13,4,42,254,0.638,1,nonword,0
13,4,43,476,0.579,0,nonword,1
13,4,44,110,0.596,1,suffix_priming,1
13,4,45,118,0.749,0,suffix_priming,0
13,4,46,468,0.656,1,nonword,0
13,4,47,161,0.874,0,nonword,1
13,4,48,351,1.071,1,nonword,0
13,4,49,324,1.717,0,stem_priming,0
13,4,50,169,1.402,0,nonword,1
13,4,51,472,0.855,1,nonword,0
13,4,52,242,0.713,1,nonword,0
13,4,53,429,0.774,1,stem_control,1
13,4,54,266,0.531,0,nonword,1
13,4,55,401,0.723,0,stem_control,0
13,4,56,347,0.745,0,nonword,1
13,4,57,308,0.507,1,stem_priming,1
13,4,58,246,0.656,0,nonword,1
13,4,59,106,0.677,1,suffix_priming,1
13,4,60,355,1.09,0,nonword,1
13,4,61,102,0.664,1,suffix_priming,1
13,4,62,149,0.425,0,nonword,1
13,4,63,235,0.782,1,suffix_control,1
13,4,64,211,0.706,1,suffix_control,1
13,4,65,227,0.596,1,suffix_control,1
13,4,66,312,0.926,1,stem_priming,1
13,4,67,223,0.766,1,suffix_control,1
13,4,68,363,0.786,0,nonword,1
13,4,69,173,0.545,1,nonword,0
13,4,70,421,0.625,1,stem_control,1
13,4,71,367,1.47,0,nonword,1
13,4,72,278,0.954,0,nonword,1
13,4,73,405,0.642,0,stem_control,0
13,4,74,433,0.847,1,stem_control,1
13,4,75,250,0.745,1,nonword,0
13,4,76,464,1.002,1,nonword,0
13,4,77,258,1.046,0,nonword,1
13,4,78,130,0.723,1,suffix_priming,1
13,4,79,165,0.588,1,nonword,0
13,4,80,138,0.917,0,suffix_priming,0
13,4,81,437,0.758,1,stem_control,1
13,4,82,203,0.732,1,suffix_control,1
13,4,83,417,0.725,1,stem_control,1
13,4,84,448,0.592,0,nonword,1
13,4,85,340,0.573,1,stem_priming,1
13,4,86,409,0.789,1,stem_control,1
13,4,87,114,0.64,1,suffix_priming,1
13,4,88,262,0.782,0,nonword,1
13,4,89,304,0.538,1,stem_priming,1
13,4,90,343,0.603,1,nonword,0
14,1,11,371,0.916,0,nonword,1
14,1,12,125,0.741,1,suffix_priming,1
14,1,13,472,0.982,0,nonword,1
14,1,14,157,0.97,0,nonword,1
14,1,15,424,0.714,0,stem_control,0
14,1,16,456,0.713,0,nonword,1
14,1,17,145,0.735,0,nonword,1
14,1,18,218,0.788,1,suffix_control,1
14,1,19,230,0.574,1,suffix_control,1
14,1,20,117,0.655,1,suffix_priming,1
14,1,21,246,0.689,0,nonword,1
14,1,22,367,0.665,0,nonword,1
14,1,23,355,0.649,0,nonword,1
14,1,24,169,1.228,0,nonword,1
14,1,25,262,0.82,0,nonword,1
14,1,26,335,0.741,1,stem_priming,1
14,1,27,319,0.766,1,stem_priming,1
14,1,28,101,1.132,1,suffix_priming,1
14,1,29,214,0.748,1,suffix_control,1
14,1,30,416,0.576,1,stem_control,1
14,1,31,480,0.857,0,nonword,1
14,1,32,444,0.887,0,nonword,1
14,1,33,323,0.768,1,stem_priming,1
14,1,34,331,0.58,1,stem_priming,1
14,1,35,363,0.727,0,nonword,1
14,1,36,315,0.515,1,stem_priming,1
14,1,37,303,0.722,1,stem_priming,1
14,1,38,343,0.906,0,nonword,1
14,1,39,311,0.697,1,stem_priming,1
14,1,40,113,0.802,1,suffix_priming,1
14,1,41,266,0.682,0,nonword,1
14,1,42,141,0.685,0,nonword,1
14,1,43,165,0.851,0,nonword,1
14,1,44,327,0.595,1,stem_priming,1
14,1,45,464,0.633,0,nonword,1
14,1,46,258,0.624,0,nonword,1
14,1,47,222,0.698,1,suffix_control,1
14,1,48,173,0.804,0,nonword,1
14,1,49,238,0.702,1,suffix_control,1
14,1,50,452,0.996,0,nonword,1
14,1,51,351,0.864,0,nonword,1
14,1,52,121,0.723,1,suffix_priming,1
14,1,53,202,0.755,1,suffix_control,1
14,1,54,234,0.598,1,suffix_control,1
14,1,55,274,0.885,0,nonword,1
14,1,56,270,0.849,0,nonword,1
14,1,57,254,0.736,0,nonword,1
14,1,58,468,0.713,1,nonword,0
14,1,59,242,0.952,0,nonword,1
14,1,60,347,0.856,0,nonword,1
14,1,61,161,1.18,0,nonword,1
14,1,62,307,0.65,1,stem_priming,1
14,1,63,129,0.821,1,suffix_priming,1
14,1,64,408,0.828,0,stem_control,0
14,1,65,432,0.65,1,stem_control,1
14,1,66,210,0.622,1,suffix_control,1
14,1,67,105,0.802,0,suffix_priming,0
14,1,68,379,1.157,0,nonword,1
14,1,69,137,0.77,1,suffix_priming,1
14,1,70,375,0.9,0,nonword,1
14,1,71,149,0.892,0,nonword,1
14,1,72,428,0.702,1,stem_control,1
14,1,73,339,1.646,1,stem_priming,1
14,1,74,448,0.817,0,nonword,1
14,1,75,177,0.759,0,nonword,1
14,1,76,250,1.088,0,nonword,1
14,1,77,460,1.037,0,nonword,1
14,1,78,420,0.843,1,stem_control,1
14,1,79,278,0.718,0,nonword,1
14,1,80,226,0.648,1,suffix_control,1
14,1,81,206,1.028,1,suffix_control,1
14,1,82,133,0.66,1,suffix_priming,1
14,1,83,153,0.79,0,nonword,1
14,1,84,359,0.769,0,nonword,1
14,1,85,404,0.583,1,stem_control,1
14,1,86,109,0.688,1,suffix_priming,1
14,1,87,412,0.556,1,stem_control,1
14,1,88,436,0.481,1,stem_control,1
14,1,89,476,0.674,0,nonword,1
14,1,90,440,0.615,1,stem_control,1
15,1,11,371,0.985,0,nonword,1
15,1,12,125,0.945,1,suffix_priming,1
15,1,13,472,1.369,0,nonword,1
15,1,14,157,1.147,0,nonword,1
15,1,15,424,1.274,1,stem_control,1
15,1,16,456,1.186,0,nonword,1
15,1,17,145,1.045,0,nonword,1
15,1,18,218,0.924,1,suffix_control,1
15,1,19,230,0.926,1,suffix_control,1
15,1,20,117,0.821,1,suffix_priming,1
15,1,21,246,1.096,0,nonword,1
15,1,22,367,1.281,0,nonword,1
15,1,23,355,1.479,0,nonword,1
15,1,24,169,1.146,0,nonword,1
15,1,25,262,1.576,0,nonword,1
15,1,26,335,0.954,1,stem_priming,1
15,1,27,319,0.749,1,stem_priming,1
15,1,28,101,1.237,0,suffix_priming,0
15,1,29,214,0.971,1,suffix_control,1
15,1,30,416,0.734,1,stem_control,1
15,1,31,480,1.689,0,nonword,1
15,1,32,444,0.941,1,nonword,0
15,1,33,323,0.98,1,stem_priming,1
15,1,34,331,0.762,1,stem_priming,1
15,1,35,363,1.712,0,nonword,1
15,1,36,315,0.799,1,stem_priming,1
15,1,37,303,0.947,1,stem_priming,1
15,1,38,343,1.309,0,nonword,1
15,1,39,311,0.971,1,stem_priming,1
15,1,40,113,0,1,suffix_priming,1
15,1,41,266,0.872,0,nonword,1
15,1,42,141,0.788,0,nonword,1
15,1,43,165,1.055,0,nonword,1
15,1,44,327,0.782,1,stem_priming,1
15,1,45,464,0.832,0,nonword,1
15,1,46,258,0.945,0,nonword,1
15,1,47,222,1.258,1,suffix_control,1
15,1,48,173,1.059,0,nonword,1
15,1,49,238,0.865,1,suffix_control,1
15,1,50,452,1.495,0,nonword,1
15,1,51,351,1.246,0,nonword,1
15,1,52,121,0.948,1,suffix_priming,1
15,1,53,202,1.393,1,suffix_control,1
15,1,54,234,0.766,1,suffix_control,1
15,1,55,274,1.066,0,nonword,1
15,1,56,270,1.136,0,nonword,1
15,1,57,254,1.564,0,nonword,1
15,1,58,468,1.273,1,nonword,0
15,1,59,242,1.338,0,nonword,1
15,1,60,347,0.907,0,nonword,1
15,1,61,161,1.686,1,nonword,0
15,1,62,307,0.788,1,stem_priming,1
15,1,63,129,0.87,1,suffix_priming,1
15,1,64,408,1.162,1,stem_control,1
15,1,65,432,1.023,1,stem_control,1
15,1,66,210,0.825,1,suffix_control,1
15,1,67,105,1.082,0,suffix_priming,0
15,1,68,379,1.06,0,nonword,1
15,1,69,137,1.352,1,suffix_priming,1
15,1,70,375,1.611,0,nonword,1
15,1,71,149,1.628,0,nonword,1
15,1,72,428,1.615,0,stem_control,0
15,1,73,339,1.433,1,stem_priming,1
15,1,74,448,1.604,0,nonword,1
15,1,75,177,1.227,0,nonword,1
15,1,76,250,1.57,0,nonword,1
15,1,77,460,1.889,0,nonword,1
15,1,78,420,1.158,1,stem_control,1
15,1,79,278,0.948,0,nonword,1
15,1,80,226,0.911,1,suffix_control,1
15,1,81,206,1.038,1,suffix_control,1
15,1,82,133,0.906,1,suffix_priming,1
15,1,83,153,1.451,0,nonword,1
15,1,84,359,0,0,nonword,1
15,1,85,404,1.129,1,stem_control,1
15,1,86,109,1.239,1,suffix_priming,1
15,1,87,412,0.992,1,stem_control,1
15,1,88,436,0.841,1,stem_control,1
15,1,89,476,1.045,0,nonword,1
15,1,90,440,1.164,1,stem_control,1
16,3,11,321,0.749,1,stem_priming,1
16,3,12,204,0.64,1,suffix_control,1
16,3,13,472,0.772,1,nonword,0
16,3,14,119,1.21,1,suffix_priming,1
16,3,15,317,0.519,1,stem_priming,1
16,3,16,452,0.665,0,nonword,1
16,3,17,444,0.719,1,nonword,0
16,3,18,406,0.613,1,stem_control,1
16,3,19,418,0.632,1,stem_control,1
16,3,20,246,0.8,0,nonword,1
16,3,21,422,0.588,1,stem_control,1
16,3,22,161,0.77,0,nonword,1
16,3,23,480,0.872,0,nonword,1
16,3,24,456,0.791,0,nonword,1
16,3,25,173,0.639,0,nonword,1
16,3,26,127,0.648,1,suffix_priming,1
16,3,27,141,0.68,0,nonword,1
16,3,28,254,0.611,0,nonword,1
16,3,29,135,0.794,1,suffix_priming,1
16,3,30,270,0.84,0,nonword,1
16,3,31,236,0.651,1,suffix_control,1
16,3,32,212,0.604,1,suffix_control,1
16,3,33,240,0.601,1,suffix_control,1
16,3,34,232,0.574,1,suffix_control,1
16,3,35,430,0.542,1,stem_control,1
16,3,36,258,0.707,0,nonword,1
16,3,37,169,0.893,0,nonword,1
16,3,38,438,0.681,1,stem_control,1
16,3,39,228,0.653,0,suffix_control,0
16,3,40,325,0.617,1,stem_priming,1
16,3,41,242,0.645,0,nonword,1
16,3,42,145,0.631,0,nonword,1
16,3,43,220,0.743,1,suffix_control,1
16,3,44,460,0.619,0,nonword,1
16,3,45,426,0.521,1,stem_control,1
16,3,46,448,0.669,0,nonword,1
16,3,47,329,0.663,1,stem_priming,1
16,3,48,165,0.657,0,nonword,1
16,3,49,111,0.749,1,suffix_priming,1
16,3,50,107,0.489,1,suffix_priming,1
16,3,51,313,0.754,1,stem_priming,1
16,3,52,177,0.663,0,nonword,1
16,3,53,216,0.587,1,suffix_control,1
16,3,54,278,0.561,0,nonword,1
16,3,55,355,0.635,0,nonword,1
16,3,56,351,0.943,0,nonword,1
16,3,57,153,0.858,0,nonword,1
16,3,58,157,0.799,0,nonword,1
16,3,59,266,0.7,0,nonword,1
16,3,60,115,0.638,1,suffix_priming,1
16,3,61,468,0.621,1,nonword,0
16,3,62,347,0.827,0,nonword,1
16,3,63,309,0.96,1,stem_priming,1
16,3,64,359,0.729,0,nonword,1
16,3,65,139,0.677,0,suffix_priming,0
16,3,66,224,0.596,1,suffix_control,1
16,3,67,375,0.656,0,nonword,1
16,3,68,371,0.817,0,nonword,1
16,3,69,402,0.594,1,stem_control,1
16,3,70,476,0.555,0,nonword,1
16,3,71,434,0.597,1,stem_control,1
16,3,72,131,0.675,1,suffix_priming,1
16,3,73,208,0.576,1,suffix_control,1
16,3,74,363,0.685,0,nonword,1
16,3,75,149,0.646,0,nonword,1
16,3,76,379,0.85,0,nonword,1
16,3,77,262,0.742,0,nonword,1
16,3,78,464,1.064,0,nonword,1
16,3,79,274,0.803,0,nonword,1
16,3,80,305,0.731,0,stem_priming,0
16,3,81,343,0.815,0,nonword,1
16,3,82,333,0.651,1,stem_priming,1
16,3,83,414,0.519,1,stem_control,1
16,3,84,301,0.541,1,stem_priming,1
16,3,85,103,0.511,1,suffix_priming,1
16,3,86,337,0.528,1,stem_priming,1
16,3,87,123,0.653,1,suffix_priming,1
16,3,88,250,0.775,0,nonword,1
16,3,89,410,0.621,1,stem_control,1
16,3,90,367,0.688,0,nonword,1
17,4,11,320,1.674,1,stem_priming,1
17,4,12,316,1.151,1,stem_priming,1
17,4,13,177,1.012,0,nonword,1
17,4,14,231,1.211,1,suffix_control,1
17,4,15,270,1.184,0,nonword,1
17,4,16,413,1.143,1,stem_control,1
17,4,17,215,1.035,1,suffix_control,1
17,4,18,425,1.647,1,stem_control,1
17,4,19,126,1.554,1,suffix_priming,1
17,4,20,274,1.036,0,nonword,1
17,4,21,379,1.259,0,nonword,1
17,4,22,122,1.557,1,suffix_priming,1
17,4,23,219,1.554,1,suffix_control,1
17,4,24,207,1.344,1,suffix_control,1
17,4,25,145,1.125,0,nonword,1
17,4,26,157,1.312,0,nonword,1
17,4,27,375,1.435,0,nonword,1
17,4,28,134,0.891,1,suffix_priming,1
17,4,29,460,1.311,0,nonword,1
17,4,30,444,1.186,0,nonword,1
17,4,31,332,0.872,1,stem_priming,1
17,4,32,456,1.513,0,nonword,1
17,4,33,480,1.607,0,nonword,1
17,4,34,328,0.923,1,stem_priming,1
17,4,35,336,0.741,1,stem_priming,1
17,4,36,359,1.578,0,nonword,1
17,4,37,141,1.16,0,nonword,1
17,4,38,452,1.59,1,nonword,0
17,4,39,239,1.8,1,suffix_control,1
17,4,40,371,1.054,0,nonword,1
17,4,41,153,1.226,0,nonword,1
17,4,42,254,1.376,0,nonword,1
17,4,43,476,1.166,0,nonword,1
17,4,44,110,0.742,1,suffix_priming,1
17,4,45,118,0.972,1,suffix_priming,1
17,4,46,468,0.967,0,nonword,1
17,4,47,161,1.469,0,nonword,1
17,4,48,351,1.294,0,nonword,1
17,4,49,324,1.122,1,stem_priming,1
17,4,50,169,1.872,0,nonword,1
17,4,51,472,1.444,0,nonword,1
17,4,52,242,1.439,0,nonword,1
17,4,53,429,1.282,1,stem_control,1
17,4,54,266,1.04,0,nonword,1
17,4,55,401,1.284,1,stem_control,1
17,4,56,347,1.119,0,nonword,1
17,4,57,308,1.093,1,stem_priming,1
17,4,58,246,1.334,0,nonword,1
17,4,59,106,0.914,1,suffix_priming,1
17,4,60,355,1.091,0,nonword,1
17,4,61,102,1.034,1,suffix_priming,1
17,4,62,149,1.251,0,nonword,1
17,4,63,235,1.21,0,suffix_control,0
17,4,64,211,1.107,1,suffix_control,1
17,4,65,227,0.965,1,suffix_control,1
17,4,66,312,1.01,1,stem_priming,1
17,4,67,223,1.163,1,suffix_control,1
17,4,68,363,1.511,0,nonword,1
17,4,69,173,1.133,0,nonword,1
17,4,70,421,0.801,1,stem_control,1
17,4,71,367,1.194,0,nonword,1
17,4,72,278,1.299,1,nonword,0
17,4,73,405,0.859,1,stem_control,1
17,4,74,433,1.027,1,stem_control,1
17,4,75,250,0.908,0,nonword,1
17,4,76,464,1.304,0,nonword,1
17,4,77,258,1.386,0,nonword,1
17,4,78,130,0.81,1,suffix_priming,1
17,4,79,165,1.03,0,nonword,1
17,4,80,138,1.164,1,suffix_priming,1
17,4,81,437,1.044,1,stem_control,1
17,4,82,203,0.783,1,suffix_control,1
17,4,83,417,0.919,1,stem_control,1
17,4,84,448,0.931,0,nonword,1
17,4,85,340,0.793,1,stem_priming,1
17,4,86,409,0.945,1,stem_control,1
17,4,87,114,0.801,1,suffix_priming,1
17,4,88,262,0.91,0,nonword,1
17,4,89,304,1.036,1,stem_priming,1
17,4,90,343,1.148,0,nonword,1
18,1,11,371,1.5,0,nonword,1
18,1,12,125,0.881,1,suffix_priming,1
18,1,13,472,0.841,1,nonword,0
18,1,14,157,0.698,0,nonword,1
18,1,15,424,1.104,1,stem_control,1
18,1,16,456,0.885,0,nonword,1
18,1,17,145,0.89,0,nonword,1
18,1,18,218,0.898,1,suffix_control,1
18,1,19,230,0.905,1,suffix_control,1
18,1,20,117,1.085,0,suffix_priming,0
18,1,21,246,0.953,0,nonword,1
18,1,22,367,1.289,0,nonword,1
18,1,23,355,1.156,1,nonword,0
18,1,24,169,0.894,1,nonword,0
18,1,25,262,1.364,0,nonword,1
18,1,26,335,0.923,1,stem_priming,1
18,1,27,319,0.832,1,stem_priming,1
18,1,28,101,1.396,0,suffix_priming,0
18,1,29,214,0.813,1,suffix_control,1
18,1,30,416,0.679,1,stem_control,1
18,1,31,480,0.984,0,nonword,1
18,1,32,444,1.113,0,nonword,1
18,1,33,323,1.089,1,stem_priming,1
18,1,34,331,0.691,1,stem_priming,1
18,1,35,363,1.237,0,nonword,1
18,1,36,315,0.687,1,stem_priming,1
18,1,37,303,0.661,1,stem_priming,1
18,1,38,343,0.957,0,nonword,1
18,1,39,311,0.658,1,stem_priming,1
18,1,40,113,1.212,0,suffix_priming,0
18,1,41,266,0.744,0,nonword,1
18,1,42,141,1.175,0,nonword,1
18,1,43,165,1.43,0,nonword,1
18,1,44,327,0.726,1,stem_priming,1
18,1,45,464,1.102,0,nonword,1
18,1,46,258,1.582,0,nonword,1
18,1,47,222,0.909,1,suffix_control,1
18,1,48,173,0.801,1,nonword,0
18,1,49,238,0.917,1,suffix_control,1
18,1,50,452,1.271,0,nonword,1
18,1,51,351,1.3,0,nonword,1
18,1,52,121,1.031,1,suffix_priming,1
18,1,53,202,0.962,1,suffix_control,1
18,1,54,234,0.851,1,suffix_control,1
18,1,55,274,1.041,0,nonword,1
18,1,56,270,1.425,0,nonword,1
18,1,57,254,1.185,0,nonword,1
18,1,58,468,0.657,1,nonword,0
18,1,59,242,1.333,0,nonword,1
18,1,60,347,1.091,0,nonword,1
